kind	symbol	present	intro	note	detail
class	MultiplayerSpawner	YYYYYY	4.2	core	Node
class	MultiplayerSynchronizer	YYYYYY	4.2	core	Node
class	Mutex	YYYYYY	4.2	core	RefCounted
class	NativeMenu	-YYYYY	4.3	core	Object
class	NavigationAgent2D	YYYYYY	4.2	core	Node
class	NavigationAgent3D	YYYYYY	4.2	core	Node
class	NavigationLink2D	YYYYYY	4.2	core	Node2D
class	NavigationLink3D	YYYYYY	4.2	core	Node3D
class	NavigationMesh	YYYYYY	4.2	core	Resource
class	NavigationMeshGenerator	YYYYYY	4.2	core	Object
class	NavigationMeshSourceGeometryData2D	YYYYYY	4.2	core	Resource
class	NavigationMeshSourceGeometryData3D	YYYYYY	4.2	core	Resource
class	NavigationObstacle2D	YYYYYY	4.2	core	Node2D
class	NavigationObstacle3D	YYYYYY	4.2	core	Node3D
class	NavigationPathQueryParameters2D	YYYYYY	4.2	core	RefCounted
class	NavigationPathQueryParameters3D	YYYYYY	4.2	core	RefCounted
class	NavigationPathQueryResult2D	YYYYYY	4.2	core	RefCounted
class	NavigationPathQueryResult3D	YYYYYY	4.2	core	RefCounted
class	NavigationPolygon	YYYYYY	4.2	core	Resource
class	NavigationRegion2D	YYYYYY	4.2	core	Node2D
class	NavigationRegion3D	YYYYYY	4.2	core	Node3D
class	NavigationServer2D	YYYYYY	4.2	core	Object
class	NavigationServer2DManager	----YY	4.6	core	Object
class	NavigationServer3D	YYYYYY	4.2	core	Object
class	NavigationServer3DManager	----YY	4.6	core	Object
class	NinePatchRect	YYYYYY	4.2	core	Control
class	Node	YYYYYY	4.2	core	Object
class	Node2D	YYYYYY	4.2	core	CanvasItem
class	Node3D	YYYYYY	4.2	core	Node
class	Node3DGizmo	YYYYYY	4.2	core	RefCounted
class	Noise	YYYYYY	4.2	core	Resource
class	NoiseTexture2D	YYYYYY	4.2	core	Texture2D
class	NoiseTexture3D	YYYYYY	4.2	core	Texture3D
class	ORMMaterial3D	YYYYYY	4.2	core	BaseMaterial3D
class	OS	YYYYYY	4.2	core	Object
class	Object	YYYYYY	4.2	core	
class	Occluder3D	YYYYYY	4.2	core	Resource
class	OccluderInstance3D	YYYYYY	4.2	core	VisualInstance3D
class	OccluderPolygon2D	YYYYYY	4.2	core	Resource
class	OfflineMultiplayerPeer	YYYYYY	4.2	core	MultiplayerPeer
class	OggPacketSequence	YYYYYY	4.2	core	Resource
class	OggPacketSequencePlayback	YYYYYY	4.2	core	RefCounted
class	OmniLight3D	YYYYYY	4.2	core	Light3D
class	OpenXRAPIExtension	YYYYYY	4.2	core	RefCounted
class	OpenXRAction	YYYYYY	4.2	core	Resource
class	OpenXRActionBindingModifier	--YYYY	4.4	core	OpenXRBindingModifier
class	OpenXRActionMap	YYYYYY	4.2	core	Resource
class	OpenXRActionSet	YYYYYY	4.2	core	Resource
class	OpenXRAnalogThresholdModifier	--YYYY	4.4	core	OpenXRActionBindingModifier
class	OpenXRAnchorTracker	----YY	4.6	core	OpenXRSpatialEntityTracker
class	OpenXRAndroidThreadSettingsExtension	----YY	4.6	core	OpenXRExtensionWrapper
class	OpenXRBindingModifier	--YYYY	4.4	core	Resource
class	OpenXRBindingModifierEditor	--YYYY	4.4	editor	PanelContainer
class	OpenXRCompositionLayer	-YYYYY	4.3	core	Node3D
class	OpenXRCompositionLayerCylinder	-YYYYY	4.3	core	OpenXRCompositionLayer
class	OpenXRCompositionLayerEquirect	-YYYYY	4.3	core	OpenXRCompositionLayer
class	OpenXRCompositionLayerQuad	-YYYYY	4.3	core	OpenXRCompositionLayer
class	OpenXRDpadBindingModifier	--YYYY	4.4	core	OpenXRIPBindingModifier
class	OpenXRExtensionWrapper	---YYY	4.5	core	Object
class	OpenXRExtensionWrapperExtension	YYYYYY	4.2	core	OpenXRExtensionWrapper
class	OpenXRFrameSynthesisExtension	----YY	4.6	core	OpenXRExtensionWrapper
class	OpenXRFutureExtension	---YYY	4.5	core	OpenXRExtensionWrapper
class	OpenXRFutureResult	---YYY	4.5	core	RefCounted
class	OpenXRHand	YYYYYY	4.2	core	Node3D
class	OpenXRHapticBase	--YYYY	4.4	core	Resource
class	OpenXRHapticVibration	--YYYY	4.4	core	OpenXRHapticBase
class	OpenXRIPBinding	YYYYYY	4.2	core	Resource
class	OpenXRIPBindingModifier	--YYYY	4.4	core	OpenXRBindingModifier
class	OpenXRInteractionProfile	YYYYYY	4.2	core	Resource
class	OpenXRInteractionProfileEditor	--YYYY	4.4	editor	OpenXRInteractionProfileEditorBase
class	OpenXRInteractionProfileEditorBase	--YYYY	4.4	editor	HBoxContainer
class	OpenXRInteractionProfileMetadata	YYYYYY	4.2	core	Object
class	OpenXRInterface	YYYYYY	4.2	core	XRInterface
class	OpenXRMarkerTracker	----YY	4.6	core	OpenXRSpatialEntityTracker
class	OpenXRPlaneTracker	----YY	4.6	core	OpenXRSpatialEntityTracker
class	OpenXRRenderModel	---YYY	4.5	core	Node3D
class	OpenXRRenderModelExtension	---YYY	4.5	core	OpenXRExtensionWrapper
class	OpenXRRenderModelManager	---YYY	4.5	core	Node3D
class	OpenXRSpatialAnchorCapability	----YY	4.6	core	OpenXRExtensionWrapper
class	OpenXRSpatialCapabilityConfigurationAnchor	----YY	4.6	core	OpenXRSpatialCapabilityConfigurationBaseHeader
class	OpenXRSpatialCapabilityConfigurationAprilTag	----YY	4.6	core	OpenXRSpatialCapabilityConfigurationBaseHeader
class	OpenXRSpatialCapabilityConfigurationAruco	----YY	4.6	core	OpenXRSpatialCapabilityConfigurationBaseHeader
class	OpenXRSpatialCapabilityConfigurationBaseHeader	----YY	4.6	core	RefCounted
class	OpenXRSpatialCapabilityConfigurationMicroQrCode	----YY	4.6	core	OpenXRSpatialCapabilityConfigurationBaseHeader
class	OpenXRSpatialCapabilityConfigurationPlaneTracking	----YY	4.6	core	OpenXRSpatialCapabilityConfigurationBaseHeader
class	OpenXRSpatialCapabilityConfigurationQrCode	----YY	4.6	core	OpenXRSpatialCapabilityConfigurationBaseHeader
class	OpenXRSpatialComponentAnchorList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentBounded2DList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentBounded3DList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentData	----YY	4.6	core	RefCounted
class	OpenXRSpatialComponentMarkerList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentMesh2DList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentMesh3DList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentParentList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentPersistenceList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentPlaneAlignmentList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentPlaneSemanticLabelList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialComponentPolygon2DList	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRSpatialContextPersistenceConfig	----YY	4.6	core	OpenXRStructureBase
class	OpenXRSpatialEntityExtension	----YY	4.6	core	OpenXRExtensionWrapper
class	OpenXRSpatialEntityTracker	----YY	4.6	core	XRPositionalTracker
class	OpenXRSpatialMarkerTrackingCapability	----YY	4.6	core	OpenXRExtensionWrapper
class	OpenXRSpatialPlaneTrackingCapability	----YY	4.6	core	OpenXRExtensionWrapper
class	OpenXRSpatialQueryResultData	----YY	4.6	core	OpenXRSpatialComponentData
class	OpenXRStructureBase	----YY	4.6	core	RefCounted
class	OpenXRVisibilityMask	--YYYY	4.4	core	VisualInstance3D
class	OptimizedTranslation	YYYYYY	4.2	core	Translation
class	OptionButton	YYYYYY	4.2	core	Button
class	PCKPacker	YYYYYY	4.2	core	RefCounted
class	PackedDataContainer	YYYYYY	4.2	core	Resource
class	PackedDataContainerRef	YYYYYY	4.2	core	RefCounted
class	PackedScene	YYYYYY	4.2	core	Resource
class	PacketPeer	YYYYYY	4.2	core	RefCounted
class	PacketPeerDTLS	YYYYYY	4.2	core	PacketPeer
class	PacketPeerExtension	YYYYYY	4.2	core	PacketPeer
class	PacketPeerStream	YYYYYY	4.2	core	PacketPeer
class	PacketPeerUDP	YYYYYY	4.2	core	PacketPeer
class	Panel	YYYYYY	4.2	core	Control
class	PanelContainer	YYYYYY	4.2	core	Container
class	PanoramaSkyMaterial	YYYYYY	4.2	core	Material
class	Parallax2D	-YYYYY	4.3	core	Node2D
class	ParallaxBackground	YYYYYY	4.2	core	CanvasLayer
class	ParallaxLayer	YYYYYY	4.2	core	Node2D
class	ParticleProcessMaterial	YYYYYY	4.2	core	Material
class	Path2D	YYYYYY	4.2	core	Node2D
class	Path3D	YYYYYY	4.2	core	Node3D
class	PathFollow2D	YYYYYY	4.2	core	Node2D
class	PathFollow3D	YYYYYY	4.2	core	Node3D
class	Performance	YYYYYY	4.2	core	Object
class	PhysicalBone2D	YYYYYY	4.2	core	RigidBody2D
class	PhysicalBone3D	YYYYYY	4.2	core	PhysicsBody3D
class	PhysicalBoneSimulator3D	-YYYYY	4.3	core	SkeletonModifier3D
class	PhysicalSkyMaterial	YYYYYY	4.2	core	Material
class	PhysicsBody2D	YYYYYY	4.2	core	CollisionObject2D
class	PhysicsBody3D	YYYYYY	4.2	core	CollisionObject3D
class	PhysicsDirectBodyState2D	YYYYYY	4.2	core	Object
class	PhysicsDirectBodyState2DExtension	YYYYYY	4.2	core	PhysicsDirectBodyState2D
class	PhysicsDirectBodyState3D	YYYYYY	4.2	core	Object
class	PhysicsDirectBodyState3DExtension	YYYYYY	4.2	core	PhysicsDirectBodyState3D
class	PhysicsDirectSpaceState2D	YYYYYY	4.2	core	Object
class	PhysicsDirectSpaceState2DExtension	YYYYYY	4.2	core	PhysicsDirectSpaceState2D
class	PhysicsDirectSpaceState3D	YYYYYY	4.2	core	Object
class	PhysicsDirectSpaceState3DExtension	YYYYYY	4.2	core	PhysicsDirectSpaceState3D
class	PhysicsMaterial	YYYYYY	4.2	core	Resource
class	PhysicsPointQueryParameters2D	YYYYYY	4.2	core	RefCounted
class	PhysicsPointQueryParameters3D	YYYYYY	4.2	core	RefCounted
class	PhysicsRayQueryParameters2D	YYYYYY	4.2	core	RefCounted
class	PhysicsRayQueryParameters3D	YYYYYY	4.2	core	RefCounted
class	PhysicsServer2D	YYYYYY	4.2	core	Object
class	PhysicsServer2DExtension	YYYYYY	4.2	core	PhysicsServer2D
class	PhysicsServer2DManager	YYYYYY	4.2	core	Object
class	PhysicsServer3D	YYYYYY	4.2	core	Object
class	PhysicsServer3DExtension	YYYYYY	4.2	core	PhysicsServer3D
class	PhysicsServer3DManager	YYYYYY	4.2	core	Object
class	PhysicsServer3DRenderingServerHandler	YYYYYY	4.2	core	Object
class	PhysicsShapeQueryParameters2D	YYYYYY	4.2	core	RefCounted
class	PhysicsShapeQueryParameters3D	YYYYYY	4.2	core	RefCounted
class	PhysicsTestMotionParameters2D	YYYYYY	4.2	core	RefCounted
class	PhysicsTestMotionParameters3D	YYYYYY	4.2	core	RefCounted
class	PhysicsTestMotionResult2D	YYYYYY	4.2	core	RefCounted
class	PhysicsTestMotionResult3D	YYYYYY	4.2	core	RefCounted
class	PinJoint2D	YYYYYY	4.2	core	Joint2D
class	PinJoint3D	YYYYYY	4.2	core	Joint3D
class	PlaceholderCubemap	YYYYYY	4.2	core	PlaceholderTextureLayered
class	PlaceholderCubemapArray	YYYYYY	4.2	core	PlaceholderTextureLayered
class	PlaceholderMaterial	YYYYYY	4.2	core	Material
class	PlaceholderMesh	YYYYYY	4.2	core	Mesh
class	PlaceholderTexture2D	YYYYYY	4.2	core	Texture2D
class	PlaceholderTexture2DArray	YYYYYY	4.2	core	PlaceholderTextureLayered
class	PlaceholderTexture3D	YYYYYY	4.2	core	Texture3D
class	PlaceholderTextureLayered	YYYYYY	4.2	core	TextureLayered
class	PlaneMesh	YYYYYY	4.2	core	PrimitiveMesh
class	PointLight2D	YYYYYY	4.2	core	Light2D
class	PointMesh	YYYYYY	4.2	core	PrimitiveMesh
class	Polygon2D	YYYYYY	4.2	core	Node2D
class	PolygonOccluder3D	YYYYYY	4.2	core	Occluder3D
class	PolygonPathFinder	YYYYYY	4.2	core	Resource
class	Popup	YYYYYY	4.2	core	Window
class	PopupMenu	YYYYYY	4.2	core	Popup
class	PopupPanel	YYYYYY	4.2	core	Popup
class	PortableCompressedTexture2D	YYYYYY	4.2	core	Texture2D
class	PrimitiveMesh	YYYYYY	4.2	core	Mesh
class	PrismMesh	YYYYYY	4.2	core	PrimitiveMesh
class	ProceduralSkyMaterial	YYYYYY	4.2	core	Material
class	ProgressBar	YYYYYY	4.2	core	Range
class	ProjectSettings	YYYYYY	4.2	core	Object
class	PropertyTweener	YYYYYY	4.2	core	Tweener
class	QuadMesh	YYYYYY	4.2	core	PlaneMesh
class	QuadOccluder3D	YYYYYY	4.2	core	Occluder3D
class	RDAccelerationStructureGeometry	-----Y	4.7	core	RefCounted
class	RDAccelerationStructureInstance	-----Y	4.7	core	RefCounted
class	RDAttachmentFormat	YYYYYY	4.2	core	RefCounted
class	RDFramebufferPass	YYYYYY	4.2	core	RefCounted
class	RDHitGroup	-----Y	4.7	core	RefCounted
class	RDPipelineColorBlendState	YYYYYY	4.2	core	RefCounted
class	RDPipelineColorBlendStateAttachment	YYYYYY	4.2	core	RefCounted
class	RDPipelineDepthStencilState	YYYYYY	4.2	core	RefCounted
class	RDPipelineMultisampleState	YYYYYY	4.2	core	RefCounted
class	RDPipelineRasterizationState	YYYYYY	4.2	core	RefCounted
class	RDPipelineShader	-----Y	4.7	core	RefCounted
class	RDPipelineSpecializationConstant	YYYYYY	4.2	core	RefCounted
class	RDSamplerState	YYYYYY	4.2	core	RefCounted
class	RDShaderFile	YYYYYY	4.2	core	Resource
class	RDShaderSPIRV	YYYYYY	4.2	core	Resource
class	RDShaderSource	YYYYYY	4.2	core	RefCounted
class	RDTextureFormat	YYYYYY	4.2	core	RefCounted
class	RDTextureView	YYYYYY	4.2	core	RefCounted
class	RDUniform	YYYYYY	4.2	core	RefCounted
class	RDVertexAttribute	YYYYYY	4.2	core	RefCounted
class	RandomNumberGenerator	YYYYYY	4.2	core	RefCounted
class	Range	YYYYYY	4.2	core	Control
class	RayCast2D	YYYYYY	4.2	core	Node2D
class	RayCast3D	YYYYYY	4.2	core	Node3D
class	RectangleShape2D	YYYYYY	4.2	core	Shape2D
class	RefCounted	YYYYYY	4.2	core	Object
class	ReferenceRect	YYYYYY	4.2	core	Control
class	ReflectionProbe	YYYYYY	4.2	core	VisualInstance3D
class	RegEx	YYYYYY	4.2	core	RefCounted
class	RegExMatch	YYYYYY	4.2	core	RefCounted
class	RemoteTransform2D	YYYYYY	4.2	core	Node2D
class	RemoteTransform3D	YYYYYY	4.2	core	Node3D
class	RenderData	-YYYYY	4.3	core	Object
class	RenderDataExtension	-YYYYY	4.3	core	RenderData
class	RenderDataRD	-YYYYY	4.3	core	RenderData
class	RenderSceneBuffers	YYYYYY	4.2	core	RefCounted
class	RenderSceneBuffersConfiguration	YYYYYY	4.2	core	RefCounted
class	RenderSceneBuffersExtension	YYYYYY	4.2	core	RenderSceneBuffers
class	RenderSceneBuffersRD	YYYYYY	4.2	core	RenderSceneBuffers
class	RenderSceneData	-YYYYY	4.3	core	Object
class	RenderSceneDataExtension	-YYYYY	4.3	core	RenderSceneData
class	RenderSceneDataRD	-YYYYY	4.3	core	RenderSceneData
class	RenderingDevice	YYYYYY	4.2	core	Object
class	RenderingServer	YYYYYY	4.2	core	Object
class	Resource	YYYYYY	4.2	core	RefCounted
class	ResourceFormatLoader	YYYYYY	4.2	core	RefCounted
class	ResourceFormatSaver	YYYYYY	4.2	core	RefCounted
class	ResourceImporter	YYYYYY	4.2	core	RefCounted
class	ResourceImporterBMFont	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterBitMap	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterCSVTranslation	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterDynamicFont	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterImage	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterImageFont	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterLayeredTexture	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterMP3	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterOBJ	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterOggVorbis	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterSVG	---YYY	4.5	editor	ResourceImporter
class	ResourceImporterScene	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterShaderFile	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterTexture	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterTextureAtlas	YYYYYY	4.2	editor	ResourceImporter
class	ResourceImporterWAV	YYYYYY	4.2	editor	ResourceImporter
class	ResourceLoader	YYYYYY	4.2	core	Object
class	ResourcePreloader	YYYYYY	4.2	core	Node
class	ResourceSaver	YYYYYY	4.2	core	Object
class	ResourceUID	YYYYYY	4.2	core	Object
class	RetargetModifier3D	--YYYY	4.4	core	SkeletonModifier3D
class	RibbonTrailMesh	YYYYYY	4.2	core	PrimitiveMesh
class	RichTextEffect	YYYYYY	4.2	core	Resource
class	RichTextLabel	YYYYYY	4.2	core	Control
class	RigidBody2D	YYYYYY	4.2	core	PhysicsBody2D
class	RigidBody3D	YYYYYY	4.2	core	PhysicsBody3D
class	RootMotionView	YYYYYY	4.2	core	VisualInstance3D
class	SceneMultiplayer	YYYYYY	4.2	core	MultiplayerAPI
class	SceneReplicationConfig	YYYYYY	4.2	core	Resource
class	SceneState	YYYYYY	4.2	core	RefCounted
class	SceneTree	YYYYYY	4.2	core	MainLoop
class	SceneTreeTimer	YYYYYY	4.2	core	RefCounted
class	Script	YYYYYY	4.2	core	Resource
class	ScriptBacktrace	---YYY	4.5	core	RefCounted
class	ScriptCreateDialog	YYYYYY	4.2	editor	ConfirmationDialog
class	ScriptEditor	YYYYYY	4.2	editor	PanelContainer
class	ScriptEditorBase	YYYYYY	4.2	editor	VBoxContainer
class	ScriptExtension	YYYYYY	4.2	core	Script
class	ScriptLanguage	YYYYYY	4.2	core	Object
class	ScriptLanguageExtension	YYYYYY	4.2	core	ScriptLanguage
class	ScrollBar	YYYYYY	4.2	core	Range
class	ScrollContainer	YYYYYY	4.2	core	Container
class	SegmentShape2D	YYYYYY	4.2	core	Shape2D
class	Semaphore	YYYYYY	4.2	core	RefCounted
class	SeparationRayShape2D	YYYYYY	4.2	core	Shape2D
class	SeparationRayShape3D	YYYYYY	4.2	core	Shape3D
class	Separator	YYYYYY	4.2	core	Control
class	Shader	YYYYYY	4.2	core	Resource
class	ShaderGlobalsOverride	YYYYYY	4.2	core	Node
class	ShaderInclude	YYYYYY	4.2	core	Resource
class	ShaderIncludeDB	--YYYY	4.4	core	Object
class	ShaderMaterial	YYYYYY	4.2	core	Material
class	Shape2D	YYYYYY	4.2	core	Resource
class	Shape3D	YYYYYY	4.2	core	Resource
class	ShapeCast2D	YYYYYY	4.2	core	Node2D
class	ShapeCast3D	YYYYYY	4.2	core	Node3D
class	Shortcut	YYYYYY	4.2	core	Resource
class	Skeleton2D	YYYYYY	4.2	core	Node2D
class	Skeleton3D	YYYYYY	4.2	core	Node3D
class	SkeletonIK3D	YYYYYY	4.2	core	SkeletonModifier3D
class	SkeletonModification2D	YYYYYY	4.2	core	Resource
class	SkeletonModification2DCCDIK	YYYYYY	4.2	core	SkeletonModification2D
class	SkeletonModification2DFABRIK	YYYYYY	4.2	core	SkeletonModification2D
class	SkeletonModification2DJiggle	YYYYYY	4.2	core	SkeletonModification2D
class	SkeletonModification2DLookAt	YYYYYY	4.2	core	SkeletonModification2D
class	SkeletonModification2DPhysicalBones	YYYYYY	4.2	core	SkeletonModification2D
class	SkeletonModification2DStackHolder	YYYYYY	4.2	core	SkeletonModification2D
class	SkeletonModification2DTwoBoneIK	YYYYYY	4.2	core	SkeletonModification2D
class	SkeletonModificationStack2D	YYYYYY	4.2	core	Resource
class	SkeletonModifier3D	-YYYYY	4.3	core	Node3D
class	SkeletonProfile	YYYYYY	4.2	core	Resource
class	SkeletonProfileHumanoid	YYYYYY	4.2	core	SkeletonProfile
class	Skin	YYYYYY	4.2	core	Resource
class	SkinReference	YYYYYY	4.2	core	RefCounted
class	Sky	YYYYYY	4.2	core	Resource
class	Slider	YYYYYY	4.2	core	Range
class	SliderJoint3D	YYYYYY	4.2	core	Joint3D
class	SocketServer	----YY	4.6	core	RefCounted
class	SoftBody3D	YYYYYY	4.2	core	MeshInstance3D
class	SphereMesh	YYYYYY	4.2	core	PrimitiveMesh
class	SphereOccluder3D	YYYYYY	4.2	core	Occluder3D
class	SphereShape3D	YYYYYY	4.2	core	Shape3D
class	SpinBox	YYYYYY	4.2	core	Range
class	SplineIK3D	----YY	4.6	core	ChainIK3D
class	SplitContainer	YYYYYY	4.2	core	Container
class	SpotLight3D	YYYYYY	4.2	core	Light3D
class	SpringArm3D	YYYYYY	4.2	core	Node3D
class	SpringBoneCollision3D	--YYYY	4.4	core	Node3D
class	SpringBoneCollisionCapsule3D	--YYYY	4.4	core	SpringBoneCollision3D
class	SpringBoneCollisionPlane3D	--YYYY	4.4	core	SpringBoneCollision3D
class	SpringBoneCollisionSphere3D	--YYYY	4.4	core	SpringBoneCollision3D
class	SpringBoneSimulator3D	--YYYY	4.4	core	SkeletonModifier3D
class	Sprite2D	YYYYYY	4.2	core	Node2D
class	Sprite3D	YYYYYY	4.2	core	SpriteBase3D
class	SpriteBase3D	YYYYYY	4.2	core	GeometryInstance3D
class	SpriteFrames	YYYYYY	4.2	core	Resource
class	StandardMaterial3D	YYYYYY	4.2	core	BaseMaterial3D
class	StaticBody2D	YYYYYY	4.2	core	PhysicsBody2D
class	StaticBody3D	YYYYYY	4.2	core	PhysicsBody3D
class	StatusIndicator	-YYYYY	4.3	core	Node
class	StreamPeer	YYYYYY	4.2	core	RefCounted
class	StreamPeerBuffer	YYYYYY	4.2	core	StreamPeer
class	StreamPeerExtension	YYYYYY	4.2	core	StreamPeer
class	StreamPeerGZIP	YYYYYY	4.2	core	StreamPeer
class	StreamPeerSocket	----YY	4.6	core	StreamPeer
class	StreamPeerTCP	YYYYYY	4.2	core	StreamPeerSocket
class	StreamPeerTLS	YYYYYY	4.2	core	StreamPeer
class	StreamPeerUDS	----YY	4.6	core	StreamPeerSocket
class	StyleBox	YYYYYY	4.2	core	Resource
class	StyleBoxEmpty	YYYYYY	4.2	core	StyleBox
class	StyleBoxFlat	YYYYYY	4.2	core	StyleBox
class	StyleBoxLine	YYYYYY	4.2	core	StyleBox
class	StyleBoxTexture	YYYYYY	4.2	core	StyleBox
class	SubViewport	YYYYYY	4.2	core	Viewport
class	SubViewportContainer	YYYYYY	4.2	core	Container
class	SubtweenTweener	--YYYY	4.4	core	Tweener
class	SurfaceTool	YYYYYY	4.2	core	RefCounted
class	SyntaxHighlighter	YYYYYY	4.2	core	Resource
class	SystemFont	YYYYYY	4.2	core	Font
class	TCPServer	YYYYYY	4.2	core	SocketServer
class	TLSOptions	YYYYYY	4.2	core	RefCounted
class	TabBar	YYYYYY	4.2	core	Control
class	TabContainer	YYYYYY	4.2	core	Container
class	TextEdit	YYYYYY	4.2	core	Control
class	TextLine	YYYYYY	4.2	core	RefCounted
class	TextMesh	YYYYYY	4.2	core	PrimitiveMesh
class	TextParagraph	YYYYYY	4.2	core	RefCounted
class	TextServer	YYYYYY	4.2	core	RefCounted
class	TextServerAdvanced	YYYYYY	4.2	core	TextServerExtension
class	TextServerDummy	YYYYYY	4.2	core	TextServerExtension
class	TextServerExtension	YYYYYY	4.2	core	TextServer
class	TextServerManager	YYYYYY	4.2	core	Object
class	Texture	YYYYYY	4.2	core	Resource
class	Texture2D	YYYYYY	4.2	core	Texture
class	Texture2DArray	YYYYYY	4.2	core	ImageTextureLayered
class	Texture2DArrayRD	YYYYYY	4.2	core	TextureLayeredRD
class	Texture2DRD	YYYYYY	4.2	core	Texture2D
class	Texture3D	YYYYYY	4.2	core	Texture
class	Texture3DRD	YYYYYY	4.2	core	Texture3D
class	TextureButton	YYYYYY	4.2	core	BaseButton
class	TextureCubemapArrayRD	YYYYYY	4.2	core	TextureLayeredRD
class	TextureCubemapRD	YYYYYY	4.2	core	TextureLayeredRD
class	TextureLayered	YYYYYY	4.2	core	Texture
class	TextureLayeredRD	YYYYYY	4.2	core	TextureLayered
class	TextureProgressBar	YYYYYY	4.2	core	Range
class	TextureRect	YYYYYY	4.2	core	Control
class	Theme	YYYYYY	4.2	core	Resource
class	ThemeDB	YYYYYY	4.2	core	Object
class	Thread	YYYYYY	4.2	core	RefCounted
class	TileData	YYYYYY	4.2	core	Object
class	TileMap	YYYYYY	4.2	core	Node2D
class	TileMapLayer	-YYYYY	4.3	core	Node2D
class	TileMapPattern	YYYYYY	4.2	core	Resource
class	TileSet	YYYYYY	4.2	core	Resource
class	TileSetAtlasSource	YYYYYY	4.2	core	TileSetSource
class	TileSetScenesCollectionSource	YYYYYY	4.2	core	TileSetSource
class	TileSetSource	YYYYYY	4.2	core	Resource
class	Time	YYYYYY	4.2	core	Object
class	Timer	YYYYYY	4.2	core	Node
class	TorusMesh	YYYYYY	4.2	core	PrimitiveMesh
class	TouchScreenButton	YYYYYY	4.2	core	Node2D
class	Translation	YYYYYY	4.2	core	Resource
class	TranslationDomain	--YYYY	4.4	core	RefCounted
class	TranslationServer	YYYYYY	4.2	core	Object
class	Tree	YYYYYY	4.2	core	Control
class	TreeItem	YYYYYY	4.2	core	Object
class	TriangleMesh	YYYYYY	4.2	core	RefCounted
class	TubeTrailMesh	YYYYYY	4.2	core	PrimitiveMesh
